"date","close_price","open_price","high","low","amount","diff_ratio"
"2010-4-8","3,118.71","3,143.45","3,143.83","3,110.26","11.46B","-0.94%"
"2010-4-7","3,148.22","3,156.31","3,161.08","3,132.24","10.35B","-0.33%"
"2010-4-6","3,158.68","3,170.61","3,177.97","3,141.93","11.68B","0.02%"
"2010-4-2","3,157.96","3,154.77","3,159.60","3,141.87","12.28B","0.33%"
"2010-4-1","3,147.42","3,111.93","3,148.34","3,111.93","12.68B","1.23%"
"2010-3-31","3,109.11","3,129.57","3,130.11","3,101.76","10.11B","-0.62%"
"2010-3-30","3,128.47","3,123.83","3,132.58","3,113.77","10.24B","0.15%"
"2010-3-29","3,123.80","3,076.05","3,130.28","3,071.69","13.19B","2.09%"
"2010-3-26","3,059.72","3,017.22","3,067.71","3,009.91","9.31B","1.34%"
"2010-3-25","3,019.18","3,051.36","3,051.36","3,012.31","9.02B","-1.23%"
"2010-3-24","3,056.81","3,058.93","3,076.75","3,052.21","8.93B","0.12%"
"2010-3-23","3,053.12","3,076.96","3,082.97","3,051.21","9.29B","-0.70%"
"2010-3-22","3,074.58","3,069.66","3,083.34","3,061.76","9.65B","0.22%"
"2010-3-19","3,067.75","3,046.75","3,069.66","3,031.02","8.85B","0.71%"
"2010-3-18","3,046.09","3,053.16","3,063.59","3,035.02","9.14B","-0.14%"
"2010-3-17","3,050.48","2,999.82","3,050.76","2,994.89","8.71B","1.93%"
"2010-3-16","2,992.84","2,974.49","2,993.84","2,963.44","5.96B","0.53%"
"2010-3-15","2,976.94","3,010.72","3,013.52","2,963.49","6.38B","-1.21%"
"2010-3-12","3,013.41","3,051.47","3,057.52","3,011.97","7.14B","-1.24%"
"2010-3-11","3,051.28","3,050.64","3,070.93","3,025.31","7.99B","0.08%"
"2010-3-10","3,048.93","3,067.15","3,085.99","3,034.74","8.46B","-0.66%"
"2010-3-9","3,069.14","3,053.26","3,084.85","3,028.69","9.24B","0.52%"
"2010-3-8","3,053.23","3,036.41","3,058.83","3,030.91","8.10B","0.73%"
"2010-3-5","3,031.07","3,026.64","3,044.16","3,011.09","9.23B","0.25%"
"2010-3-4","3,023.37","3,098.07","3,102.40","3,016.22","12.64B","-2.38%"
"2010-3-3","3,097.01","3,074.10","3,098.46","3,061.47","11.72B","0.78%"
"2010-3-2","3,073.11","3,089.71","3,095.99","3,060.96","10.53B","-0.48%"
"2010-3-1","3,087.84","3,057.01","3,093.09","3,054.55","11.10B","1.18%"
"2010-2-26","3,051.94","3,053.50","3,067.53","3,041.69","10.13B","-0.28%"
"2010-2-25","3,060.62","3,026.66","3,063.00","3,022.37","11.97B","1.27%"
"2010-2-24","3,022.18","2,964.98","3,023.74","2,955.07","9.29B","1.33%"
"2010-2-23","2,982.57","2,998.91","2,998.91","2,938.75","8.04B","-0.69%"
"2010-2-22","3,003.40","3,016.70","3,026.66","3,002.81","6.85B","-0.49%"
"2010-2-12","3,018.13","2,996.09","3,018.86","2,993.44","5.61B","1.09%"
"2010-2-11","2,985.50","2,985.08","3,001.64","2,976.08","5.66B","0.10%"
"2010-2-10","2,982.50","2,967.14","2,983.18","2,958.22","5.56B","1.14%"
"2010-2-9","2,948.84","2,932.09","2,957.47","2,929.21","6.23B","0.47%"
"2010-2-8","2,935.17","2,936.45","2,954.27","2,922.19","6.33B","-0.14%"
"2010-2-5","2,939.40","2,936.20","2,959.23","2,918.91","9.73B","-1.87%"
"2010-2-4","2,995.31","2,983.05","3,015.13","2,968.68","9.99B","-0.28%"
"2010-2-3","3,003.84","2,945.03","3,005.13","2,890.02","10.10B","2.36%"
"2010-2-2","2,934.71","2,955.75","2,990.75","2,930.56","8.25B","-0.23%"
"2010-2-1","2,941.36","2,981.37","2,981.37","2,912.89","8.81B","-1.60%"
"2010-1-29","2,989.29","2,979.74","3,024.85","2,968.45","8.05B","-0.16%"
"2010-1-28","2,994.14","2,985.21","3,006.04","2,963.89","7.34B","0.25%"
"2010-1-27","2,986.61","3,020.54","3,028.65","2,972.63","7.66B","-1.09%"
"2010-1-26","3,019.39","3,094.85","3,107.20","3,001.96","9.35B","-2.42%"
"2010-1-25","3,094.41","3,103.32","3,137.00","3,092.93","7.84B","-1.09%"
"2010-1-22","3,128.59","3,118.72","3,147.83","3,062.63","13.78B","-0.96%"
"2010-1-21","3,158.86","3,154.19","3,176.15","3,126.90","11.43B","0.22%"
"2010-1-20","3,151.85","3,252.04","3,255.13","3,148.33","15.82B","-2.93%"
"2010-1-19","3,246.87","3,242.22","3,268.81","3,236.84","12.99B","0.30%"
"2010-1-18","3,237.10","3,213.64","3,238.24","3,202.21","13.51B","0.40%"
"2010-1-15","3,224.15","3,217.19","3,241.82","3,197.22","12.05B","0.27%"
"2010-1-14","3,215.55","3,183.38","3,219.02","3,165.59","13.60B","1.35%"
"2010-1-13","3,172.66","3,204.98","3,232.82","3,165.49","15.83B","-3.09%"
"2010-1-12","3,273.97","3,205.70","3,275.20","3,180.09","14.07B","1.91%"
"2010-1-11","3,212.75","3,301.61","3,306.75","3,197.33","13.63B","0.52%"
"2010-1-8","3,196.00","3,177.26","3,198.92","3,149.02","9.84B","0.10%"
"2010-1-7","3,192.78","3,253.99","3,268.82","3,176.71","12.87B","-1.89%"
"2010-1-6","3,254.22","3,277.52","3,295.87","3,253.04","12.37B","-0.85%"
"2010-1-5","3,282.18","3,254.47","3,290.51","3,221.46","12.61B","1.18%"
"2010-1-4","3,243.76","3,289.75","3,295.28","3,243.32","10.94B","-1.02%"
"2009-12-31","3,277.14","3,265.00","3,282.21","3,250.03","11.65B","0.45%"
"2009-12-30","3,262.60","3,211.83","3,267.00","3,206.22","12.95B","1.58%"
"2009-12-29","3,211.76","3,190.17","3,212.52","3,166.76","10.26B","0.72%"
"2009-12-28","3,188.78","3,148.86","3,202.09","3,148.86","9.12B","1.51%"
"2009-12-25","3,141.35","3,149.23","3,154.77","3,128.15","8.45B","-0.38%"
"2009-12-24","3,153.41","3,080.87","3,156.53","3,075.11","10.24B","2.59%"
"2009-12-23","3,073.78","3,048.20","3,078.84","3,041.35","8.01B","0.76%"
"2009-12-22","3,050.52","3,126.61","3,129.31","3,039.86","8.51B","-2.32%"
"2009-12-21","3,122.97","3,108.07","3,123.99","3,088.00","7.46B","0.29%"
"2009-12-18","3,113.89","3,154.82","3,169.58","3,108.03","10.19B","-2.05%"
"2009-12-17","3,179.08","3,261.61","3,272.97","3,176.63","10.56B","-2.34%"
"2009-12-16","3,255.21","3,262.86","3,299.33","3,246.61","10.39B","-0.59%"
"2009-12-15","3,274.46","3,283.60","3,303.18","3,267.93","10.15B","-0.86%"
"2009-12-14","3,302.90","3,246.95","3,315.03","3,178.23","11.82B","1.71%"
"2009-12-11","3,247.32","3,260.45","3,280.94","3,242.37","9.15B","-0.21%"
"2009-12-10","3,254.26","3,258.35","3,276.13","3,225.56","9.43B","0.45%"
"2009-12-9","3,239.57","3,258.00","3,284.64","3,228.20","11.51B","-1.73%"
"2009-12-8","3,296.66","3,330.33","3,330.38","3,260.67","13.71B","-1.06%"
"2009-12-7","3,331.90","3,313.06","3,334.01","3,302.13","13.99B","0.45%"
"2009-12-4","3,317.04","3,256.61","3,319.13","3,214.84","21.59B","1.61%"
"2009-12-3","3,264.63","3,267.99","3,270.37","3,227.77","15.92B","-0.16%"
"2009-12-2","3,269.75","3,252.98","3,278.27","3,245.96","17.51B","1.06%"
"2009-12-1","3,235.36","3,191.06","3,240.66","3,173.42","16.53B","1.25%"
"2009-11-30","3,195.30","3,114.29","3,195.88","3,114.29","13.89B","3.20%"
"2009-11-27","3,096.26","3,137.30","3,169.76","3,080.89","14.88B","-2.36%"
"2009-11-26","3,170.98","3,296.01","3,305.33","3,160.35","21.80B","-3.62%"
"2009-11-25","3,290.16","3,214.82","3,291.17","3,188.02","18.90B","2.07%"
"2009-11-24","3,223.53","3,352.22","3,361.39","3,214.03","25.02B","-3.45%"
"2009-11-23","3,338.66","3,312.97","3,339.30","3,305.50","16.95B","0.92%"
"2009-11-20","3,308.35","3,309.38","3,332.53","3,280.18","17.61B","-0.37%"
"2009-11-19","3,320.61","3,311.19","3,329.03","3,285.80","17.46B","0.53%"
"2009-11-18","3,303.23","3,287.26","3,315.87","3,274.21","15.87B","0.62%"
"2009-11-17","3,282.89","3,291.04","3,298.38","3,275.30","16.60B","0.24%"
"2009-11-16","3,275.05","3,206.43","3,275.55","3,206.43","20.04B","2.74%"
"2009-11-13","3,187.65","3,164.65","3,189.09","3,127.50","15.11B","0.46%"
"2009-11-12","3,172.95","3,181.46","3,199.87","3,163.08","13.80B","-0.07%"
"2009-11-11","3,175.19","3,176.31","3,186.59","3,149.07","12.68B","-0.11%"
"2009-11-10","3,178.61","3,203.17","3,211.11","3,176.26","14.24B","0.10%"
"2009-11-9","3,175.59","3,162.15","3,176.66","3,141.77","13.92B","0.37%"
"2009-11-6","3,164.04","3,176.14","3,183.57","3,156.99","16.35B","0.28%"
"2009-11-5","3,155.05","3,133.51","3,158.72","3,122.52","14.55B","0.85%"
"2009-11-4","3,128.54","3,119.31","3,141.45","3,096.35","14.54B","0.46%"
"2009-11-3","3,114.23","3,085.74","3,121.20","3,078.94","15.06B","1.22%"
"2009-11-2","3,076.65","2,933.82","3,077.91","2,923.53","13.73B","2.70%"
"2009-10-30","2,995.85","3,007.25","3,027.13","2,983.93","10.48B","1.20%"
"2009-10-29","2,960.47","2,975.20","2,993.43","2,952.01","11.03B","-2.34%"
"2009-10-28","3,031.33","3,014.18","3,038.06","2,974.26","10.10B","0.33%"
"2009-10-27","3,021.46","3,086.09","3,086.09","3,020.49","12.09B","-2.83%"
"2009-10-26","3,109.57","3,114.29","3,123.36","3,083.18","11.48B","0.06%"
"2009-10-23","3,107.85","3,057.39","3,123.46","3,057.39","13.86B","1.85%"
"2009-10-22","3,051.41","3,068.68","3,080.66","3,045.03","10.30B","-0.62%"
"2009-10-21","3,070.59","3,080.52","3,105.51","3,062.56","13.55B","-0.45%"
"2009-10-20","3,084.45","3,062.55","3,084.94","3,053.64","14.37B","1.52%"
"2009-10-19","3,038.27","2,974.64","3,039.61","2,962.31","12.06B","2.07%"
"2009-10-16","2,976.63","2,992.74","3,008.18","2,931.92","9.22B","-0.11%"
"2009-10-15","2,979.79","2,994.89","3,014.26","2,967.11","9.86B","0.31%"
"2009-10-14","2,970.53","2,945.67","3,010.61","2,943.74","12.96B","1.17%"
"2009-10-13","2,936.19","2,889.79","2,937.82","2,886.96","8.00B","1.44%"
"2009-10-12","2,894.48","2,927.02","2,932.08","2,893.57","8.82B","-0.59%"
"2009-10-9","2,911.72","2,840.13","2,912.55","2,834.62","8.55B","4.76%"
"2009-9-30","2,779.43","2,772.57","2,803.86","2,763.71","6.48B","0.90%"
"2009-9-29","2,754.54","2,763.76","2,779.69","2,712.30","7.36B","-0.33%"
"2009-9-28","2,763.53","2,844.37","2,857.95","2,752.77","7.19B","-2.65%"
"2009-9-25","2,838.84","2,836.70","2,864.07","2,812.92","7.52B","-0.52%"
"2009-9-24","2,853.55","2,824.58","2,886.26","2,783.11","10.25B","0.38%"
"2009-9-23","2,842.72","2,897.81","2,924.20","2,825.86","10.76B","-1.89%"
"2009-9-22","2,897.55","2,956.13","2,982.89","2,896.94","12.41B","-2.34%"
"2009-9-21","2,967.01","2,937.93","2,968.70","2,871.65","13.62B","0.15%"
"2009-9-18","2,962.67","3,063.31","3,068.03","2,940.83","16.81B","-3.19%"
"2009-9-17","3,060.26","3,015.59","3,064.23","3,015.59","16.07B","2.02%"
"2009-9-16","2,999.71","3,027.51","3,028.56","2,960.59","14.74B","-1.12%"
"2009-9-15","3,033.73","3,029.10","3,050.43","2,999.43","14.45B","0.23%"
"2009-9-14","3,026.74","2,990.93","3,033.08","2,984.84","14.37B","1.24%"
"2009-9-11","2,989.79","2,917.19","2,999.33","2,915.90","12.32B","2.22%"
"2009-9-10","2,924.88","2,934.96","2,958.95","2,911.21","10.59B","-0.73%"
"2009-9-9","2,946.26","2,944.17","2,962.29","2,900.11","13.08B","0.54%"
"2009-9-8","2,930.47","2,865.70","2,931.23","2,831.85","12.79B","1.71%"
"2009-9-7","2,881.12","2,877.62","2,919.35","2,860.00","13.12B","0.68%"
"2009-9-4","2,861.61","2,841.17","2,875.98","2,827.58","12.89B","0.58%"
"2009-9-3","2,845.02","2,722.30","2,854.16","2,715.62","12.99B","4.79%"
"2009-9-2","2,714.97","2,681.33","2,729.71","2,669.22","8.39B","1.16%"
"2009-9-1","2,683.72","2,649.17","2,727.08","2,639.76","9.80B","0.60%"
"2009-8-31","2,667.74","2,817.63","2,817.63","2,663.00","11.82B","-6.74%"
"2009-8-28","2,860.69","2,938.42","2,949.43","2,843.11","12.30B","-2.91%"
"2009-8-27","2,946.39","2,947.83","2,988.03","2,909.89","13.67B","-0.71%"
"2009-8-26","2,967.59","2,889.74","2,995.80","2,872.26","13.04B","1.78%"
"2009-8-25","2,915.80","2,980.10","2,980.10","2,823.64","14.52B","-2.59%"
"2009-8-24","2,993.43","2,982.19","3,004.90","2,944.92","12.29B","1.10%"
"2009-8-21","2,960.77","2,905.05","2,969.52","2,883.27","12.68B","1.69%"
"2009-8-20","2,911.58","2,798.37","2,914.64","2,798.37","11.00B","4.52%"
"2009-8-19","2,785.58","2,916.09","2,929.06","2,761.39","11.45B","-4.30%"
"2009-8-18","2,910.88","2,845.34","2,920.64","2,827.11","10.63B","1.40%"
"2009-8-17","2,870.63","2,994.87","3,020.26","2,867.39","12.51B","-5.79%"
"2009-8-14","3,046.97","3,138.15","3,146.01","3,039.30","12.58B","-2.98%"
"2009-8-13","3,140.56","3,112.57","3,150.36","3,060.12","11.69B","0.89%"
"2009-8-12","3,112.72","3,255.99","3,255.99","3,104.57","13.44B","-4.66%"
"2009-8-11","3,264.73","3,261.41","3,273.02","3,222.71","10.38B","0.46%"
"2009-8-10","3,249.76","3,287.76","3,307.89","3,201.06","12.67B","-0.34%"
"2009-8-7","3,260.69","3,352.66","3,374.46","3,244.10","15.32B","-2.85%"
"2009-8-6","3,356.33","3,401.48","3,419.74","3,309.61","17.48B","-2.10%"
"2009-8-5","3,428.50","3,467.05","3,468.10","3,385.42","20.25B","-1.24%"
"2009-8-4","3,471.44","3,477.11","3,478.01","3,404.82","21.15B","0.26%"
"2009-8-3","3,462.59","3,429.69","3,465.17","3,398.45","20.08B","1.48%"
"2009-7-31","3,412.06","3,354.68","3,414.14","3,333.72","19.37B","2.72%"
"2009-7-30","3,321.56","3,281.20","3,336.64","3,215.75","19.80B","1.69%"
"2009-7-29","3,266.43","3,419.99","3,454.02","3,174.21","27.58B","-5.00%"
"2009-7-28","3,438.37","3,434.32","3,439.92","3,392.43","20.42B","0.09%"
"2009-7-27","3,435.21","3,377.72","3,435.93","3,376.29","19.76B","1.86%"
"2009-7-24","3,372.60","3,343.76","3,398.05","3,306.91","18.97B","1.33%"
"2009-7-23","3,328.49","3,301.10","3,331.06","3,289.22","16.64B","0.97%"
"2009-7-22","3,296.61","3,207.99","3,301.43","3,207.26","16.82B","2.60%"
"2009-7-21","3,213.21","3,275.67","3,279.59","3,207.50","19.76B","-1.64%"
"2009-7-20","3,266.92","3,203.89","3,269.18","3,192.90","19.89B","2.42%"
"2009-7-17","3,189.74","3,181.06","3,197.23","3,158.57","16.47B","0.19%"
"2009-7-16","3,183.74","3,209.78","3,221.07","3,175.96","19.12B","-0.15%"
"2009-7-15","3,188.55","3,156.62","3,188.91","3,156.62","19.59B","1.38%"
"2009-7-14","3,145.16","3,088.58","3,147.59","3,088.58","16.17B","2.10%"
"2009-7-13","3,080.56","3,098.96","3,112.88","3,076.30","15.66B","-1.07%"
"2009-7-10","3,113.93","3,124.79","3,140.04","3,099.99","16.12B","-0.29%"
"2009-7-9","3,123.03","3,073.52","3,123.51","3,064.21","16.73B","1.37%"
"2009-7-8","3,080.77","3,057.46","3,097.96","3,011.21","15.55B","-0.28%"
"2009-7-7","3,089.45","3,118.27","3,130.07","3,077.48","17.88B","-1.13%"
"2009-7-6","3,124.67","3,091.48","3,128.31","3,090.10","18.32B","1.18%"
"2009-7-3","3,088.37","3,035.81","3,088.86","3,029.55","15.95B","0.92%"
"2009-7-2","3,060.25","3,015.08","3,062.56","3,015.08","16.20B","1.73%"
"2009-7-1","3,008.15","2,950.17","3,009.71","2,947.69","13.83B","1.65%"
"2009-6-30","2,959.36","2,990.12","2,997.27","2,953.36","12.58B","-0.54%"
"2009-6-29","2,975.31","2,930.31","2,976.92","2,918.39","12.85B","1.61%"
"2009-6-26","2,928.21","2,930.50","2,937.61","2,910.34","10.96B","0.11%"
"2009-6-25","2,925.05","2,926.62","2,946.90","2,909.09","11.96B","0.09%"
"2009-6-24","2,922.30","2,889.05","2,923.47","2,880.28","14.06B","1.02%"
"2009-6-23","2,892.70","2,853.49","2,941.05","2,841.90","14.45B","-0.12%"
"2009-6-22","2,896.30","2,900.57","2,923.24","2,884.13","14.70B","0.55%"
"2009-6-19","2,880.49","2,861.18","2,886.50","2,847.36","15.30B","0.93%"
"2009-6-18","2,853.90","2,812.99","2,855.41","2,810.85","13.88B","1.56%"
"2009-6-17","2,810.12","2,771.52","2,813.61","2,744.22","11.08B","1.23%"
"2009-6-16","2,776.02","2,762.74","2,797.48","2,753.69","10.34B","-0.49%"
"2009-6-15","2,789.55","2,743.03","2,790.98","2,727.74","10.62B","1.67%"
"2009-6-12","2,743.76","2,793.97","2,812.68","2,722.22","12.77B","-1.91%"
"2009-6-11","2,797.32","2,812.28","2,828.74","2,787.45","13.41B","-0.67%"
"2009-6-10","2,816.25","2,796.90","2,820.57","2,790.00","14.53B","1.02%"
"2009-6-9","2,787.89","2,766.51","2,788.37","2,721.85","13.26B","0.71%"
"2009-6-8","2,768.34","2,753.34","2,795.15","2,729.03","13.32B","0.52%"
"2009-6-5","2,753.89","2,783.86","2,791.65","2,750.38","14.66B","-0.48%"
"2009-6-4","2,767.24","2,753.25","2,778.24","2,728.20","17.09B","-0.41%"
"2009-6-3","2,778.59","2,722.27","2,778.68","2,717.86","15.57B","1.99%"
"2009-6-2","2,724.30","2,739.44","2,750.88","2,713.47","15.64B","0.11%"
"2009-6-1","2,721.28","2,668.40","2,726.72","2,668.40","14.80B","3.36%"
"2009-5-27","2,632.93","2,601.24","2,635.31","2,592.79","10.32B","1.71%"
"2009-5-26","2,588.57","2,615.01","2,618.80","2,585.91","11.45B","-0.82%"
"2009-5-25","2,610.01","2,555.34","2,618.36","2,538.62","11.20B","0.48%"
"2009-5-22","2,597.60","2,595.99","2,617.75","2,578.59","9.91B","-0.50%"
"2009-5-21","2,610.62","2,639.14","2,663.23","2,598.87","13.89B","-1.54%"
"2009-5-20","2,651.41","2,680.55","2,686.34","2,651.01","13.82B","-0.94%"
"2009-5-19","2,676.68","2,679.40","2,688.11","2,660.56","14.75B","0.90%"
"2009-5-18","2,652.78","2,632.57","2,656.84","2,589.61","11.90B","0.28%"
"2009-5-15","2,645.26","2,646.89","2,661.37","2,623.36","11.09B","0.20%"
"2009-5-14","2,639.89","2,631.45","2,651.49","2,610.22","12.48B","-0.90%"
"2009-5-13","2,663.77","2,629.03","2,670.21","2,608.32","14.58B","1.74%"
"2009-5-12","2,618.17","2,562.36","2,619.69","2,558.96","12.30B","1.49%"
"2009-5-11","2,579.75","2,646.29","2,663.95","2,579.75","17.82B","-1.75%"
"2009-5-8","2,625.64","2,586.76","2,634.06","2,574.57","16.19B","1.09%"
"2009-5-7","2,597.45","2,612.12","2,622.11","2,566.12","18.18B","0.19%"
"2009-5-6","2,592.52","2,563.56","2,596.93","2,552.63","16.07B","0.98%"
"2009-5-5","2,567.34","2,577.43","2,590.78","2,552.39","15.84B","0.29%"
"2009-5-4","2,559.91","2,486.68","2,560.54","2,486.22","15.34B","3.32%"
"2009-4-30","2,477.57","2,477.93","2,491.07","2,461.36","13.12B","0.38%"
"2009-4-29","2,468.19","2,401.66","2,477.72","2,395.48","12.65B","2.78%"
"2009-4-28","2,401.44","2,382.88","2,411.44","2,372.34","9.48B","-0.16%"
"2009-4-27","2,405.35","2,443.44","2,452.93","2,393.16","11.30B","-1.77%"
"2009-4-24","2,448.59","2,477.16","2,481.53","2,445.66","11.38B","-0.62%"
"2009-4-23","2,463.95","2,440.68","2,474.15","2,422.79","12.61B","0.11%"
"2009-4-22","2,461.35","2,548.11","2,579.22","2,449.89","19.40B","-2.94%"
"2009-4-21","2,535.83","2,523.26","2,552.60","2,499.60","16.46B","-0.85%"
"2009-4-20","2,557.46","2,500.17","2,559.04","2,497.32","14.79B","2.14%"
"2009-4-17","2,503.93","2,524.63","2,539.35","2,481.90","16.16B","-1.19%"
"2009-4-16","2,534.13","2,542.34","2,549.31","2,497.12","18.62B","-0.08%"
"2009-4-15","2,536.06","2,514.59","2,542.54","2,485.93","18.11B","0.35%"
"2009-4-14","2,527.18","2,512.01","2,532.09","2,495.34","16.52B","0.54%"
"2009-4-13","2,513.70","2,468.08","2,522.45","2,464.06","19.13B","2.84%"
"2009-4-10","2,444.23","2,400.01","2,444.98","2,392.80","15.75B","2.70%"
"2009-4-9","2,379.88","2,345.01","2,380.93","2,331.88","11.32B","1.38%"
"2009-4-8","2,347.39","2,429.88","2,435.39","2,346.54","14.68B","-3.76%"
"2009-4-7","2,439.18","2,422.10","2,449.54","2,407.51","12.42B","0.80%"
"2009-4-3","2,419.78","2,446.12","2,456.81","2,406.50","17.03B","-0.23%"
"2009-4-2","2,425.29","2,417.22","2,450.00","2,417.11","18.84B","0.72%"
"2009-4-1","2,408.02","2,380.98","2,422.62","2,380.98","17.99B","1.47%"
"2009-3-31","2,373.21","2,313.88","2,375.71","2,299.16","14.27B","0.64%"
"2009-3-30","2,358.04","2,377.96","2,380.19","2,348.53","13.99B","-0.69%"
"2009-3-27","2,374.44","2,380.63","2,392.77","2,361.09","18.65B","0.54%"
"2009-3-26","2,361.70","2,296.05","2,362.05","2,274.89","15.86B","3.06%"
"2009-3-25","2,291.55","2,333.16","2,355.69","2,291.36","14.48B","-2.00%"
"2009-3-24","2,338.42","2,359.68","2,369.45","2,327.43","16.27B","0.56%"
"2009-3-23","2,325.48","2,286.25","2,329.18","2,276.81","16.01B","1.95%"
"2009-3-20","2,281.09","2,272.44","2,294.12","2,250.41","15.05B","0.68%"
"2009-3-19","2,265.76","2,227.34","2,268.14","2,220.16","14.58B","1.89%"
"2009-3-18","2,223.72","2,227.98","2,255.01","2,221.59","14.70B","0.24%"
"2009-3-17","2,218.33","2,156.77","2,225.19","2,151.78","13.08B","3.02%"
"2009-3-16","2,153.29","2,122.41","2,158.90","2,108.61","7.34B","1.15%"
"2009-3-13","2,128.85","2,148.42","2,166.02","2,124.98","8.35B","-0.24%"
"2009-3-12","2,133.88","2,127.73","2,136.80","2,086.02","8.72B","-0.24%"
"2009-3-11","2,139.03","2,199.98","2,203.53","2,133.14","10.37B","-0.91%"
"2009-3-10","2,158.57","2,097.14","2,159.27","2,088.16","8.39B","1.88%"
"2009-3-9","2,118.75","2,205.75","2,232.67","2,116.45","12.43B","-3.39%"
"2009-3-6","2,193.01","2,180.79","2,221.04","2,171.67","12.39B","-1.26%"
"2009-3-5","2,221.08","2,220.15","2,241.76","2,173.49","18.24B","1.04%"
"2009-3-4","2,198.11","2,076.62","2,201.73","2,076.62","15.48B","6.12%"
"2009-3-3","2,071.43","2,047.21","2,088.63","2,037.02","9.78B","-1.05%"
"2009-3-2","2,093.45","2,066.23","2,102.11","2,052.99","8.75B","0.51%"
"2009-2-27","2,082.85","2,100.06","2,123.24","2,064.92","12.29B","-1.81%"
"2009-2-26","2,121.25","2,201.67","2,237.55","2,102.35","14.86B","-3.87%"
"2009-2-25","2,206.57","2,222.51","2,234.02","2,142.60","15.24B","0.27%"
"2009-2-24","2,200.65","2,273.76","2,295.59","2,193.27","18.39B","-4.56%"
"2009-2-23","2,305.78","2,249.29","2,313.59","2,219.71","16.03B","1.96%"
"2009-2-20","2,261.48","2,234.36","2,262.33","2,206.21","12.89B","1.54%"
"2009-2-19","2,227.12","2,224.49","2,247.62","2,190.47","12.98B","0.78%"
"2009-2-18","2,209.86","2,271.26","2,295.74","2,206.06","16.25B","-4.72%"
"2009-2-17","2,319.44","2,387.35","2,402.81","2,316.93","19.81B","-2.93%"
"2009-2-16","2,389.39","2,338.76","2,389.88","2,328.18","21.14B","2.96%"
"2009-2-13","2,320.79","2,249.18","2,323.12","2,236.18","19.97B","3.23%"
"2009-2-12","2,248.09","2,265.79","2,274.20","2,191.89","17.40B","-0.56%"
"2009-2-11","2,260.82","2,230.49","2,305.70","2,218.30","20.93B","-0.19%"
"2009-2-10","2,265.16","2,218.49","2,266.40","2,197.01","17.26B","1.82%"
"2009-2-9","2,224.71","2,211.32","2,238.89","2,196.71","19.23B","1.99%"
"2009-2-6","2,181.24","2,102.08","2,185.09","2,102.08","16.09B","3.97%"
"2009-2-5","2,098.02","2,106.84","2,149.48","2,082.60","16.54B","-0.46%"
"2009-2-4","2,107.75","2,068.09","2,108.26","2,067.79","15.18B","2.28%"
"2009-2-3","2,060.81","2,011.77","2,060.93","2,005.02","13.44B","2.44%"
"2009-2-2","2,011.68","2,008.13","2,012.74","1,987.13","8.48B","1.06%"
"2009-1-23","1,990.66","2,001.17","2,008.79","1,986.35","8.60B","-0.71%"
"2009-1-22","2,004.95","1,996.09","2,009.85","1,980.44","8.83B","1.00%"
"2009-1-21","1,985.02","1,965.94","2,007.91","1,960.53","8.73B","-0.46%"
"2009-1-20","1,994.11","1,981.15","1,994.81","1,956.10","7.46B","0.37%"
"2009-1-19","1,986.67","1,971.00","2,018.51","1,966.19","10.94B","1.65%"
"2009-1-16","1,954.44","1,928.92","1,984.73","1,928.92","13.30B","1.78%"
"2009-1-15","1,920.21","1,912.77","1,937.73","1,902.54","11.60B","-0.45%"
"2009-1-14","1,928.87","1,862.31","1,929.28","1,862.31","8.79B","3.52%"
"2009-1-13","1,863.37","1,880.87","1,888.31","1,861.81","7.38B","-1.95%"
"2009-1-12","1,900.35","1,897.70","1,924.44","1,886.83","8.36B","-0.24%"
"2009-1-9","1,904.86","1,875.16","1,909.35","1,875.16","7.12B","1.42%"
"2009-1-8","1,878.18","1,890.24","1,894.17","1,862.26","8.04B","-2.38%"
"2009-1-7","1,924.01","1,938.97","1,948.23","1,920.52","9.24B","-0.68%"
"2009-1-6","1,937.14","1,878.83","1,938.69","1,871.97","9.91B","3.00%"
"2009-1-5","1,880.72","1,849.02","1,880.72","1,844.09","6.71B","3.29%"
"2008-12-31","1,820.81","1,834.95","1,844.37","1,814.75","5.04B","-0.66%"
"2008-12-30","1,832.91","1,851.91","1,862.94","1,826.98","5.65B","-0.95%"
"2008-12-29","1,850.48","1,846.30","1,856.33","1,815.41","5.50B","-0.06%"
"2008-12-26","1,851.52","1,852.91","1,866.63","1,840.19","5.33B","-0.05%"
"2008-12-25","1,852.42","1,865.72","1,877.77","1,832.36","6.46B","-0.61%"
"2008-12-24","1,863.80","1,873.58","1,887.31","1,850.86","7.45B","-1.76%"
"2008-12-23","1,897.22","1,990.05","1,990.05","1,895.18","9.90B","-4.55%"
"2008-12-22","1,987.76","2,016.45","2,016.45","1,965.35","8.68B","-1.52%"
"2008-12-19","2,018.46","2,006.21","2,038.66","1,997.12","10.22B","0.14%"
"2008-12-18","2,015.69","1,978.97","2,016.57","1,958.97","9.22B","1.97%"
"2008-12-17","1,976.82","1,983.84","2,003.38","1,971.82","9.72B","0.09%"
"2008-12-16","1,975.01","1,948.86","1,976.72","1,907.83","7.83B","0.54%"
"2008-12-15","1,964.37","1,977.03","1,989.30","1,936.56","8.15B","0.52%"
"2008-12-12","1,954.21","2,014.58","2,023.18","1,932.27","10.81B","-3.81%"
